,meshL_x,meshL_y,meshR_x,meshR_y,ref_x,ref_y,ref_z,disp01_x,disp01_y,disp01_z,disp01
1543,1611.0,951.0,1657.9774,905.04517,2.9157293,-1.0677738,38.777794,-0.31895757,-0.26761103,1.1747856,1.2463831
1544,1632.0,951.0,1680.6869,904.6904,3.0916646,-1.0690284,38.82333,-0.31885672,-0.26757383,1.1741943,1.245792
1545,1652.0,951.0,1702.414,904.3665,3.2595775,-1.0701563,38.866455,-0.31880975,-0.2675339,1.1736336,1.2452428
1546,1672.0,951.0,1724.2844,904.0389,3.4278889,-1.0713013,38.909958,-0.31872964,-0.26748228,1.1730003,1.2446145
1547,1692.0,951.0,1746.2924,903.69916,3.5965948,-1.0724927,38.953743,-0.31859994,-0.26740217,1.172245,1.2438521
1548,1713.0,951.0,1769.5408,903.52747,3.7741475,-1.0730336,38.999912,-0.31848598,-0.2674111,1.1714363,1.2430629
1549,1753.0,951.0,1815.4735,905.2718,4.115203,-1.066586,39.104874,-0.3207481,-0.26912057,1.1750641,1.2474297
1550,1774.0,951.0,1837.6948,908.3529,4.291899,-1.054288,39.132565,-0.32160354,-0.27360284,1.1792564,1.2525706
1551,1794.0,951.0,1860.6494,905.8492,4.463057,-1.0638089,39.180748,-0.32168913,-0.2718979,1.1872711,1.2597718
1552,1814.0,951.0,1871.1132,903.9715,4.6151605,-1.0667667,39.064316,-0.2939582,-0.28484392,1.4416771,1.4986595
1553,1895.0,951.0,1975.9703,900.6585,5.329032,-1.0824766,39.391647,-0.32009268,-0.26920545,1.1720123,1.244405
1554,1915.0,951.0,1999.88,899.85864,5.502829,-1.0854948,39.442406,-0.31794453,-0.2666123,1.1635895,1.2353588
1555,1936.0,951.0,2025.8262,899.35785,5.6870723,-1.0876085,39.504765,-0.31710386,-0.26624942,1.1603394,1.2320029
1556,436.0,972.0,572.1671,941.4952,-6.318153,-0.840033,36.429707,-0.31047106,-0.26625234,1.1577835,1.2279028
1557,456.0,972.0,588.11597,941.3624,-6.17042,-0.8406168,36.467724,-0.31080294,-0.26634884,1.1587791,1.2289464
1558,476.0,972.0,604.4653,941.01355,-6.0231557,-0.8422101,36.510563,-0.31119823,-0.26647955,1.1598663,1.2300999
1559,497.0,972.0,621.4062,940.7839,-5.8674264,-0.8432073,36.551094,-0.31164217,-0.2665643,1.1608925,1.2311981
1560,517.0,972.0,637.6244,940.5667,-5.7187996,-0.8441491,36.589832,-0.31203032,-0.26664484,1.1618423,1.2322094
1561,537.0,972.0,653.9266,940.3408,-5.5698705,-0.84512675,36.628735,-0.31236744,-0.26674175,1.1627197,1.233143
1562,557.0,972.0,670.3184,940.1186,-5.420645,-0.84608984,36.667866,-0.31271076,-0.26683843,1.1635895,1.234071
1563,578.0,972.0,687.64,939.8892,-5.263666,-0.8470893,36.709396,-0.11606789,-0.0034178495,-0.1829567,0.21669468
1564,598.0,972.0,704.2267,939.66144,-5.113845,-0.84807986,36.749138,-0.31337404,-0.26699823,1.1652412,1.235831
1565,618.0,972.0,720.86096,939.4365,-4.963633,-0.8490454,36.788475,-0.31375265,-0.26709962,1.1661491,1.2368051
1566,638.0,972.0,737.5825,939.2231,-4.8131104,-0.8499624,36.827976,-0.3140869,-0.26719183,1.1669502,1.237665
1567,659.0,972.0,755.2185,938.97845,-4.6546936,-0.85100466,36.869396,-0.31433916,-0.2672692,1.1676521,1.2384076
1568,679.0,972.0,772.08295,938.7512,-4.5034595,-0.85196555,36.908688,-0.31460476,-0.2673143,1.1684227,1.2392113
1569,699.0,972.0,789.01196,938.53174,-4.3518705,-0.85288584,36.94779,-0.31493282,-0.2673893,1.1693001,1.240138
1570,720.0,972.0,806.87256,938.29565,-4.1923475,-0.8538709,36.988853,-0.31527424,-0.26747173,1.1701317,1.2410266
1571,740.0,972.0,823.9795,938.0777,-4.040107,-0.85478115,37.0282,-0.31557846,-0.26753378,1.170742,1.2416928
1572,760.0,972.0,841.1727,937.83923,-3.887543,-0.85577375,37.067642,-0.31585193,-0.2675951,1.1713638,1.2423618
1573,780.0,972.0,858.4469,937.6107,-3.7346468,-0.8567211,37.107098,-0.31609774,-0.2676775,1.172081,1.2431182
1574,801.0,972.0,876.6555,937.38324,-3.5737245,-0.85765463,37.148293,-0.31632566,-0.26776475,1.1726913,1.2437705
1575,821.0,972.0,894.0931,937.1431,-3.4201407,-0.8586395,37.187706,-0.31654787,-0.26778996,1.1731987,1.2443107
1576,841.0,972.0,911.60205,936.9107,-3.2662108,-0.859585,37.22697,-0.31683946,-0.26783258,1.1739502,1.2451026
1577,861.0,972.0,929.21436,936.688,-3.1119733,-0.86049247,37.266533,-0.31706953,-0.2679026,1.1745834,1.2457733
1578,882.0,972.0,947.8081,936.43365,-2.9496756,-0.8615277,37.30823,-0.317302,-0.2679541,1.1751251,1.2463543
1579,902.0,972.0,965.60803,936.2149,-2.7947686,-0.86241466,37.348026,-0.31751156,-0.267991,1.1756554,1.2469156
1580,922.0,972.0,983.5154,935.9767,-2.639547,-0.86338353,37.388145,-0.31768346,-0.26804483,1.1761742,1.24746
1581,943.0,972.0,1002.3959,935.7243,-2.476186,-0.8644005,37.43007,-0.3178904,-0.268075,1.1766815,1.2479976
1582,963.0,972.0,1020.47125,935.4845,-2.320263,-0.86536384,37.47008,-0.31810546,-0.26806104,1.1771011,1.2484449
1583,983.0,972.0,1038.6417,935.252,-2.1640081,-0.8662952,37.51021,-0.31824088,-0.26807725,1.1773872,1.2487527
1584,1003.0,972.0,1056.8629,935.0006,-2.0073857,-0.86728746,37.549828,-0.31838536,-0.26814407,1.1776848,1.2490845
1585,1024.0,972.0,1076.0619,934.7482,-1.8425524,-0.86826867,37.59103,-0.31848192,-0.26816446,1.1779556,1.2493688
1586,1044.0,972.0,1094.4843,934.51,-1.6852574,-0.86920375,37.63093,-0.31862903,-0.26817423,1.1783638,1.2497932
1587,1064.0,972.0,1113.0137,934.2764,-1.5276351,-0.8701207,37.67108,-0.31883097,-0.26822406,1.1787949,1.2502619
1588,1084.0,972.0,1131.625,934.037,-1.3696686,-0.871054,37.711117,-0.31888306,-0.26824433,1.1789513,1.2504269
1589,1105.0,972.0,1151.2808,933.77454,-1.203446,-0.87207794,37.753384,-0.31898296,-0.26824915,1.1792107,1.250698
1590,1125.0,972.0,1170.1135,933.5252,-1.0447971,-0.8730512,37.7939,-0.31913662,-0.26830965,1.1795616,1.2510811
1591,1145.0,972.0,1189.0618,933.2825,-0.88581294,-0.8740001,37.83474,-0.3192262,-0.26833212,1.1797676,1.251303
1592,1165.0,972.0,1208.1238,933.0455,-0.7264888,-0.87492716,37.87587,-0.31926847,-0.26830268,1.1797752,1.2513146
1593,1186.0,972.0,1228.2365,932.79126,-0.558823,-0.87591565,37.919003,-0.31936365,-0.26829565,1.1799393,1.2514921
1594,1206.0,972.0,1247.4824,932.5448,-0.39878395,-0.8768676,37.960003,-0.31949863,-0.26831573,1.180172,1.2517502
1595,1226.0,972.0,1266.8514,932.2924,-0.23840019,-0.87784636,38.001385,-0.31954858,-0.26835346,1.1802025,1.2517998
1596,1247.0,972.0,1287.3134,932.02057,-0.06962065,-0.87890184,38.04512,-0.31956607,-0.2683394,1.18013,1.251733
1597,1267.0,972.0,1306.8807,931.7721,0.09148217,-0.8798545,38.086502,-0.31960574,-0.2683205,1.1800957,1.2517066
1598,1287.0,972.0,1326.5636,931.532,0.25293657,-0.88077414,38.128128,-0.31959653,-0.26828897,1.1800652,1.2516688
1599,1307.0,972.0,1346.3721,931.2719,0.4147478,-0.8817756,38.17012,-0.31958562,-0.2682824,1.1800346,1.2516358
1600,1328.0,972.0,1367.2921,931.0013,0.5850349,-0.8828159,38.214405,-0.31961375,-0.26825827,1.1798935,1.2515047
1601,1348.0,972.0,1387.303,930.7485,0.74757457,-0.88377714,38.256363,-0.31961656,-0.26824522,1.1796722,1.251294
1602,1368.0,972.0,1407.4246,930.50183,0.9104724,-0.8847116,38.29845,-0.31965494,-0.2682475,1.1795578,1.2511965
1603,1388.0,972.0,1427.6917,930.21075,1.0737439,-0.8858282,38.34113,-0.31965113,-0.2684422,1.1796417,1.2513164
1604,1409.0,972.0,1449.0793,929.9267,1.2455659,-0.8869089,38.3859,-0.31957525,-0.26871824,1.1800766,1.2517662
1605,1429.0,972.0,1469.5735,929.71954,1.4095829,-0.8876894,38.42878,-0.31954288,-0.26869148,1.1793938,1.2511084
1606,1449.0,972.0,1490.1217,928.84064,1.5739528,-0.8910781,38.470963,-0.3196621,-0.26884568,1.1785698,1.2503954
1607,1470.0,972.0,1511.9539,928.06287,1.7470092,-0.894097,38.517193,-0.32028174,-0.2687776,1.1795311,1.2514453
1608,1490.0,972.0,1532.5519,928.5298,1.9119707,-0.8921637,38.557133,-0.32002997,-0.26840442,1.1787796,1.2505925
1609,1510.0,972.0,1553.5237,928.64777,2.0774736,-0.8916699,38.60067,-0.31942117,-0.26797646,1.1773949,1.2490396
1610,1530.0,972.0,1574.5284,928.39764,2.2432957,-0.89258397,38.64319,-0.319309,-0.2679733,1.1769142,1.2485572
1611,1551.0,972.0,1596.7288,928.11646,2.4178197,-0.8936179,38.688198,-0.31918788,-0.2679116,1.1763229,1.2479556
1612,1571.0,972.0,1617.992,927.8622,2.584411,-0.8945466,38.731163,-0.31907082,-0.2678107,1.1757622,1.2473755
1613,1591.0,972.0,1639.3716,927.60565,2.7513711,-0.89548016,38.7742,-0.31902218,-0.26775634,1.1753349,1.2469486
1614,1611.0,972.0,1660.8745,927.34174,2.918707,-0.8964398,38.817383,-0.31897497,-0.26772738,1.1749344,1.2465528
1615,1632.0,972.0,1683.5981,927.0436,3.0948288,-0.89752936,38.86305,-0.31889582,-0.26767755,1.1743622,1.2459825
1616,1652.0,972.0,1705.36,926.7775,3.262944,-0.898493,38.906578,-0.3187883,-0.26765114,1.173626,1.2452554
1617,1672.0,972.0,1727.224,926.5203,3.4314122,-0.8994133,38.949936,-0.3186829,-0.2675888,1.1730194,1.2446433
1618,1692.0,972.0,1749.2196,926.23975,3.6002672,-0.90042204,38.993504,-0.3185706,-0.26749653,1.1723404,1.2439548
1619,1713.0,972.0,1772.4847,925.9666,3.7780173,-0.9014051,39.03983,-0.31844735,-0.26738918,1.1715012,1.2431092
1620,1733.0,972.0,1794.8416,925.631,3.9477923,-0.9026462,39.08498,-0.31833434,-0.26720798,1.1705437,1.242139
1621,1753.0,972.0,1817.2223,925.421,4.117813,-0.90337425,39.128872,-0.3182137,-0.2671079,1.1695938,1.2411915
1622,1774.0,972.0,1840.7228,926.2826,4.2965236,-0.8999786,39.17329,-0.31793785,-0.2683609,1.1689949,1.2408268
1623,1794.0,972.0,1863.299,926.07367,4.4672213,-0.9006851,39.2165,-0.31801844,-0.2687409,1.1689568,1.2408937
1624,1814.0,972.0,1886.4607,924.68225,4.6390305,-0.90600157,39.265755,-0.32004786,-0.2688837,1.169754,1.2421972
1625,1834.0,972.0,1909.4652,922.3747,4.8108277,-0.9146881,39.311295,-0.32038116,-0.26898968,1.1687317,1.2413434
1626,1855.0,972.0,1933.4584,923.6623,4.9910493,-0.9096654,39.35534,-0.31856537,-0.2780134,1.1744766,1.248267
1627,1875.0,972.0,1956.5391,921.5264,5.163308,-0.91761017,39.398525,-0.31873417,-0.26793838,1.1674767,1.2395096
1628,1895.0,972.0,1979.6926,923.2247,5.3357463,-0.91106915,39.441116,-0.31759024,-0.2668314,1.1636963,1.2354156
1629,1915.0,972.0,2003.1837,923.15546,5.5089674,-0.9112516,39.48639,-0.31704998,-0.26645428,1.1618614,1.2334669
1630,1936.0,972.0,2029.1074,922.73175,5.6933565,-0.9130666,39.548412,-0.3170495,-0.26635575,1.1604042,1.232073
1631,456.0,992.0,590.64825,959.5471,-6.17672,-0.68750155,36.50499,-0.310987,-0.26644397,1.159172,1.2293841
1632,476.0,992.0,606.3533,959.62006,-6.0277414,-0.6871578,36.53834,-0.3113017,-0.26650375,1.1599159,1.230178
1633,497.0,992.0,623.6543,959.18475,-5.872726,-0.6891375,36.584118,-0.31173754,-0.26664788,1.1611214,1.2314562
1634,517.0,992.0,639.88806,959.0064,-5.7239904,-0.68994296,36.62305,-0.31210995,-0.26670057,1.1620064,1.2323962
1635,537.0,992.0,656.2085,958.82,-5.574955,-0.6907823,36.662186,-0.3124547,-0.26679212,1.1628342,1.233284
1636,557.0,992.0,672.6183,958.6511,-5.4256225,-0.6915489,36.701546,-0.31278706,-0.2668804,1.1637154,1.2342181
1637,578.0,992.0,689.9625,958.469,-5.268536,-0.69237906,36.74337,-0.31308746,-0.26699418,1.1644974,1.2350562
1638,598.0,992.0,706.5636,958.28674,-5.118596,-0.6932044,36.783287,-0.3134303,-0.2670734,1.165329,1.2359443
1639,618.0,992.0,723.2188,958.1168,-4.968276,-0.6939695,36.82289,-0.313807,-0.26716256,1.1661491,1.2368325
1640,638.0,992.0,739.954,957.9268,-4.8176284,-0.69481575,36.862556,-0.31412315,-0.2672364,1.166996,1.237727
1641,659.0,992.0,757.6087,957.7378,-4.659087,-0.6956571,36.904205,-0.31444216,-0.26730454,1.1678314,1.2386105
1642,679.0,992.0,774.472,957.5657,-4.507699,-0.69641435,36.94344,-0.3147869,-0.26736575,1.1686707,1.2395024
1643,699.0,992.0,791.40497,957.3749,-4.355965,-0.6972435,36.98256,-0.31508636,-0.26745015,1.169445,1.2403269
1644,720.0,992.0,809.2875,957.18097,-4.1963186,-0.69808847,37.023903,-0.31533003,-0.26751536,1.1701508,1.2410682
1645,740.0,992.0,826.40027,957.01,-4.0439343,-0.698833,37.063293,-0.31564522,-0.26759,1.1708069,1.241783
1646,760.0,992.0,843.605,956.82874,-3.8912354,-0.6996198,37.10286,-0.31594992,-0.26767707,1.1715698,1.2425985
1647,780.0,992.0,860.88324,956.6449,-3.738192,-0.70041203,37.14233,-0.31617165,-0.26775736,1.1721649,1.2432333
1648,801.0,992.0,879.09155,956.46014,-3.5771086,-0.7012007,37.18348,-0.3164389,-0.26780665,1.1728363,1.243945
1649,821.0,992.0,896.5399,956.2805,-3.423387,-0.7019693,37.22301,-0.3166523,-0.26784992,1.1733742,1.2445157
1650,841.0,992.0,914.0725,956.08777,-3.2693331,-0.7027888,37.262573,-0.31685472,-0.26789767,1.173954,1.2451241
1651,861.0,992.0,931.6947,955.907,-3.1149533,-0.70355725,37.30223,-0.3170781,-0.26794177,1.1746254,1.2458235
1652,882.0,992.0,950.29236,955.7171,-2.9524987,-0.70436174,37.343945,-0.31729794,-0.26801038,1.1751976,1.2464337
1653,902.0,992.0,968.112,955.5473,-2.797458,-0.7050844,37.383972,-0.3175676,-0.26807773,1.1757889,1.2470744
1654,922.0,992.0,986.0176,955.3588,-2.6420798,-0.70588017,37.424026,-0.31774545,-0.26811337,1.1762695,1.2475804
1655,943.0,992.0,1004.91956,955.1588,-2.4785767,-0.7067226,37.46621,-0.31794262,-0.2681449,1.1767387,1.2480798
1656,963.0,992.0,1022.99567,954.9751,-2.3224983,-0.7074901,37.506187,-0.31816816,-0.26814342,1.1771965,1.2485685
1657,983.0,992.0,1041.1726,954.7785,-2.1660933,-0.7083097,37.546368,-0.3183167,-0.2681765,1.1775284,1.2489264
1658,1003.0,992.0,1059.4261,954.5818,-2.00934,-0.70912325,37.58639,-0.31843877,-0.26821345,1.1778069,1.249228
1659,1024.0,992.0,1078.6246,954.38324,-1.8443416,-0.7099254,37.62754,-0.3185891,-0.2682441,1.1781731,1.2496183
1660,1044.0,992.0,1097.0186,954.185,-1.6868719,-0.7107271,37.666996,-0.31869447,-0.26826614,1.1785316,1.2499878
1661,1064.0,992.0,1115.5443,953.99615,-1.529093,-0.7114976,37.707054,-0.31883025,-0.26830053,1.1788635,1.2503428
1662,1084.0,992.0,1134.1593,953.8194,-1.3709747,-0.7122153,37.747093,-0.31893706,-0.26833338,1.1790962,1.2505965
1663,1105.0,992.0,1153.8268,953.6011,-1.2045957,-0.7131025,37.789474,-0.31903648,-0.26833856,1.1793785,1.2508891
1664,1125.0,992.0,1172.6599,953.416,-1.0457933,-0.71385354,37.829952,-0.31913376,-0.2683456,1.1796074,1.2511312
1665,1145.0,992.0,1191.598,953.23303,-0.88665247,-0.71459556,37.870605,-0.31922412,-0.268395,1.1798286,1.2513735
1666,1165.0,992.0,1210.6621,953.0298,-0.7271758,-0.715423,37.91172,-0.31931633,-0.26838905,1.1799736,1.2515324
1667,1186.0,992.0,1230.7922,952.83264,-0.55935365,-0.71622527,37.955048,-0.3194012,-0.26835573,1.1800575,1.251626
1668,1206.0,992.0,1250.0538,952.6489,-0.39916405,-0.71696746,37.996216,-0.3195,-0.26836377,1.1802025,1.2517896
1669,1226.0,992.0,1269.4291,952.4432,-0.23862714,-0.7177981,38.037636,-0.31954497,-0.26837313,1.1802025,1.2518032
1670,1247.0,992.0,1289.8988,952.23474,-0.06968684,-0.7186409,38.081436,-0.319578,-0.26838225,1.1802292,1.2518387
1671,1267.0,992.0,1309.4857,952.0367,0.091570266,-0.7194358,38.12304,-0.31962663,-0.2683971,1.1803055,1.2519262
1672,1287.0,992.0,1329.168,951.8404,0.25317922,-0.7202191,38.16461,-0.31961292,-0.26835757,1.1801796,1.2517955
1673,1307.0,992.0,1348.9899,951.6398,0.41514617,-0.7210253,38.20674,-0.31960243,-0.26833326,1.1800766,1.2516905
1674,1328.0,992.0,1369.9048,951.42883,0.58559406,-0.7218672,38.250904,-0.31964526,-0.26831818,1.1800308,1.2516551
1675,1348.0,992.0,1389.9253,951.2267,0.74829,-0.7226694,38.29295,-0.3196457,-0.26830447,1.1798477,1.2514796
1676,1368.0,992.0,1410.078,951.03906,0.9113515,-0.72341764,38.335415,-0.3196391,-0.26827794,1.1795654,1.2512062
1677,1388.0,992.0,1430.3209,950.8414,1.0747681,-0.7241987,38.377716,-0.31964558,-0.26823914,1.1794357,1.2510773
1678,1409.0,992.0,1451.7051,950.6216,1.2467489,-0.7250666,38.42238,-0.3196388,-0.26820165,1.1793251,1.2509632
1679,1429.0,992.0,1472.1958,950.41345,1.4109185,-0.72588855,38.46517,-0.31961715,-0.26819247,1.1789513,1.2506032
1680,1449.0,992.0,1492.7847,950.21387,1.5754462,-0.7266711,38.507866,-0.31957877,-0.26821238,1.1786575,1.2503208
1681,1470.0,992.0,1514.5059,950.0093,1.7485825,-0.7274663,38.55255,-0.31951284,-0.26816958,1.1783066,1.2499639
1682,1490.0,992.0,1535.2997,949.8065,1.913842,-0.7282496,38.595078,-0.31944907,-0.2680928,1.1778183,1.2494708
1683,1510.0,992.0,1556.2183,949.6007,2.0794742,-0.7290447,38.63784,-0.31935477,-0.26805705,1.17733,1.2489789
1684,1530.0,992.0,1577.2456,949.407,2.2454681,-0.7297886,38.680603,-0.31926775,-0.2680413,1.1768951,1.2485433
1685,1551.0,992.0,1599.4503,949.1837,2.4201589,-0.7306443,38.725624,-0.31915498,-0.26797223,1.1763916,1.248025
1686,1571.0,992.0,1620.7249,948.9808,2.5869155,-0.73142034,38.768684,-0.31905866,-0.2679087,1.1759071,1.24753
1687,1591.0,992.0,1642.127,948.785,2.7540522,-0.7321685,38.811974,-0.31902528,-0.2678799,1.175457,1.247091
1688,1611.0,992.0,1663.6163,948.57275,2.9215302,-0.7329697,38.85492,-0.31900525,-0.2678277,1.1750908,1.2467295
1689,1632.0,992.0,1686.3533,948.3405,3.0978281,-0.7338547,38.900707,-0.31890297,-0.2677645,1.1744919,1.2461252
1690,1652.0,992.0,1708.1353,948.1337,3.2661211,-0.7346399,38.94445,-0.31877732,-0.26771653,1.1737747,1.2454069
1691,1672.0,992.0,1730.0216,947.92566,3.4347715,-0.735423,38.988052,-0.3186853,-0.26764983,1.1731071,1.2447398
1692,1692.0,992.0,1752.0343,947.71,3.6038036,-0.7362331,39.031796,-0.31859446,-0.26757658,1.1724625,1.2440932
1693,1713.0,992.0,1775.2861,947.48315,3.7817016,-0.7370834,39.07788,-0.31842256,-0.2675001,1.1715851,1.2432059
1694,1733.0,992.0,1797.5914,947.27527,3.9515617,-0.73786634,39.122295,-0.31827712,-0.2674114,1.1707458,1.2423587
1695,1753.0,992.0,1820.0051,947.0747,4.1217823,-0.7386143,39.166573,-0.31816077,-0.2673663,1.1699333,1.2415534
1696,1774.0,992.0,1843.6567,946.8445,4.3008995,-0.73946685,39.21289,-0.3180244,-0.26731116,1.1690216,1.2406476
1697,1794.0,992.0,1866.2981,946.6237,4.471857,-0.74027765,39.256897,-0.31788206,-0.2672181,1.168148,1.2397679
1698,1814.0,992.0,1889.0754,946.4106,4.6432085,-0.741058,39.30108,-0.31773376,-0.26711154,1.1672249,1.238837
1699,1834.0,992.0,1911.9845,946.1987,4.8149467,-0.7418306,39.345367,-0.31754494,-0.26700532,1.1662407,1.2378384
1700,1855.0,992.0,1936.1708,945.97705,4.9956713,-0.7426335,39.39184,-0.31742,-0.2668727,1.165165,1.2367643
1701,1875.0,992.0,1959.2915,945.76117,5.168101,-0.7434016,39.435547,-0.3172984,-0.2667895,1.1641235,1.235734
1702,1895.0,992.0,1982.5817,945.54333,5.3409758,-0.7441821,39.479805,-0.3171339,-0.2666762,1.1630058,1.2346144
1703,1915.0,992.0,2006.093,945.3352,5.514394,-0.7449425,39.525272,-0.31697083,-0.26653785,1.161911,1.2335113
1704,476.0,1013.0,609.06866,978.6357,-6.0343294,-0.5264534,36.57832,-0.31145525,-0.26665074,1.1602516,1.2305652
1705,497.0,1013.0,626.0236,978.5049,-5.8783207,-0.5270863,36.61898,-0.31183767,-0.26672727,1.1612282,1.2315995
1706,517.0,1013.0,642.2727,978.3707,-5.729467,-0.52773243,36.658104,-0.3122139,-0.26679313,1.1621132,1.2325433
1707,537.0,1013.0,658.61115,978.2336,-5.5803185,-0.5283918,36.697464,-0.31255817,-0.26689255,1.1630173,1.2335045
1708,557.0,1013.0,675.0267,978.11456,-5.430844,-0.5289733,36.736874,-0.31288433,-0.26696712,1.1638641,1.2344017
1709,578.0,1013.0,692.3301,977.9278,-5.2735085,-0.5298373,36.77806,-0.31329823,-0.2671649,1.164959,1.2355818
1710,598.0,1013.0,708.874,977.72437,-5.1232996,-0.5307615,36.81711,-0.31371546,-0.26743764,1.1662674,1.2369802
1711,618.0,1013.0,725.571,977.79675,-4.972917,-0.530547,36.857292,-0.31435204,-0.26789945,1.1683388,1.2391944
1712,638.0,1013.0,742.26807,977.971,-4.8220515,-0.529893,36.896366,-0.3151884,-0.26848847,1.1710854,1.2421235
1713,659.0,1013.0,759.8872,977.25305,-4.663282,-0.5329561,36.93746,-0.31559324,-0.26855332,1.1720238,1.243125
1714,679.0,1013.0,776.49255,976.8858,-4.5112886,-0.5344992,36.972923,-0.31561756,-0.26854175,1.1720238,1.2431287
1715,699.0,1013.0,793.6248,977.47754,-4.359778,-0.5321478,37.0149,-0.31598568,-0.26864427,1.1730614,1.2442225
1716,720.0,1013.0,811.3867,978.0501,-4.1997976,-0.52982605,37.05447,-0.3165207,-0.2686808,1.1745834,1.2458013
1717,740.0,1013.0,828.8096,977.54755,-4.047763,-0.5320373,37.098297,-0.31670094,-0.2686826,1.1747932,1.2460454
1718,760.0,1013.0,846.2383,976.7937,-3.89524,-0.5352654,37.14105,-0.31691146,-0.2688492,1.1751251,1.2464477
1719,780.0,1013.0,863.381,976.5906,-3.7418332,-0.53614056,37.178528,-0.31694603,-0.26875484,1.1751099,1.2464217
1720,801.0,1013.0,881.71924,976.91925,-3.5807717,-0.534873,37.2215,-0.31704473,-0.26881987,1.1743164,1.2457129
1721,821.0,1013.0,899.1184,976.56604,-3.4268167,-0.5363792,37.260277,-0.3171904,-0.26815945,1.1738701,1.2451868
1722,841.0,1013.0,916.7365,975.93524,-3.2727008,-0.53904676,37.301014,-0.31741047,-0.2680993,1.1740532,1.2454026
1723,861.0,1013.0,934.2976,975.8311,-3.1180818,-0.539519,37.33976,-0.31812072,-0.26482213,1.1798973,1.2503957
1724,882.0,1013.0,952.9087,976.5053,-2.9554849,-0.5368206,37.381622,-0.31778264,-0.26868862,1.1764755,1.2479079
1725,902.0,1013.0,970.6606,976.0176,-2.8002038,-0.538865,37.42064,-0.31793904,-0.2686463,1.1763496,1.2478199
1726,922.0,1013.0,988.36755,975.8377,-2.6444669,-0.5396207,37.45782,-0.31814075,-0.2686543,1.1764908,1.2480061
1727,943.0,1013.0,1007.35834,975.6395,-2.4808934,-0.540508,37.50123,-0.31840777,-0.26865244,1.1770859,1.2486348
1728,963.0,1013.0,1025.4675,975.4626,-2.3246932,-0.5412889,37.541634,-0.3186257,-0.26864803,1.1777496,1.2493151
1729,983.0,1013.0,1043.4594,975.38025,-2.1679854,-0.541643,37.579147,-0.31874347,-0.26859224,1.1784286,1.2499733
1730,1003.0,1013.0,1062.0092,975.41,-2.0113182,-0.54163074,37.62333,-0.31894684,-0.2683776,1.1791382,1.250648
1731,1024.0,1013.0,1081.2982,975.16455,-1.8462144,-0.5426834,37.665707,-0.3189155,-0.26852196,1.1786919,1.2502502
1732,1044.0,1013.0,1099.656,974.8945,-1.6885562,-0.5438091,37.7046,-0.31880975,-0.26842535,1.1787605,1.2502673
1733,1064.0,1013.0,1118.202,974.72577,-1.5306271,-0.5445399,37.744892,-0.3188759,-0.26836753,1.1790276,1.2505234
1734,1084.0,1013.0,1136.8186,974.591,-1.3723477,-0.54512703,37.78491,-0.3190093,-0.26838857,1.1793327,1.2508497
1735,1105.0,1013.0,1156.4967,974.44995,-1.2058043,-0.54574496,37.82739,-0.3191104,-0.2683903,1.1795998,1.2511277
